Unnamed: 0,Plant ID,Average flow (MGD),Sludge yield (tone),CODinf,CODeff,BODinf,BODeff,SSinf,SSeff,NH3-Ninf,NH3-Neff,TNinf,TNeff,TPinf,TPeff,Flow based EUI (kWh/m^3),Pollutant removal based EUI (kWh/kg COD removed),Treatment process,Latitude,Longitude,Annual HDD,annual_hdd,avg_temp,Time (d),COD_eff (mg/L),COD_removal (%),NHx_eff (mg/L),NHx_removal (%),C/N_ratio_HRAS,Sludge_VSS (g/a),Sludge_TSS (g/a),Sludge_COD (g/a),Waste_flow (m3/a),Electricity recovery potential (kWh/a)_HRAS,Heat recovery potential (kWh/a)_HRAS
404,1117,8.0636948,8068.1,316.55,33.86,94.92,1.85,143.6,6.01,20.65,0.73,33.24,8.7,3.17,0.07,0.37,1.308854222,A2O,30.88206,120.13806,6284.02,6284.02,17.830546448087432,2.0,92.38604184761624,70.8147079931713,18.05395475821432,12.571647659979073,5.117219084953216,1412961840.3900385,1662308047.517692,2090784213.2113132,463432.151876512,1144880.75,1308435.14
405,1120,7.4363488,11734.79,382.37,22.95,213.42,4.0,464.58,6.06,48.53,1.21,66.64,12.67,5.67,0.46,0.39,1.08508152,A2O,30.8963798,120.8294152,6294.7,6294.700000000001,17.801366120218578,2.0,79.72200545694979,79.15055954783331,44.745717483794216,7.797820968897145,1.7816678319176156,1788467222.3279407,2104079085.0916948,2646166448.2681284,427377.673878272,1448999.38,1655999.29
406,1121,7.1403776,2031.55,107.26,18.22,62.94,7.33,79.48,8.12,19.46,1.6,24.15,12.32,1.9,0.63,0.11,1.23539982,A2O,30.89935,120.82255,6294.7,6294.700000000001,17.801366120218578,2.0,37.62567002101701,64.92106095374137,18.84539581846306,3.1582948691517987,1.996544428329528,462636484.4695576,544278217.023009,684999014.883283,410367.782815744,375094.75,428679.72
407,1122,7.6035928,11354.52,327.92,15.91,135.59,1.7,242.91,4.66,30.8,0.17,37.95,7.5,4.37,0.08,0.33,1.057658408,A2O,30.6401,120.53532,6231.8,6231.8,17.97322404371585,2.0,74.10817235933791,77.40053294726216,27.72497643603006,9.98384274016214,2.6729751251665794,1568570411.4399009,1845376954.6351771,2320933743.261249,436989.427389632,1270907.04,1452465.18
408,1123,7.5272832,4123.54,124.68,12.0,53.24,2.34,86.7,1.63,23.17,0.32,27.48,10.08,2.94,0.2,0.52,4.614838481,A2O,30.748289,120.854378,6231.8,6231.8,17.97322404371585,2.0,41.56939308777846,66.65913291002691,22.39907054199469,3.3272743116327685,1.855853483288178,574533164.2418603,675921369.6963061,850597467.401671,432603.804791808,465773.88,532313.0
409,1125,3.44624,266.64,152.64,24.95,33.4,2.34,27.83,5.7,8.25,0.69,12.99,5.83,0.45,0.11,0.28,2.192810713,A2O,30.89571,120.733257,6294.7,6294.700000000001,17.801366120218578,2.0,67.54077908797899,55.75158602726743,7.43465869147707,9.88292495179309,9.084583689821065,229248946.93030843,269704643.44742167,339325646.68562096,198060.3753856,185809.42,212353.62
410,1127,1.0734024,30.0,34.28,8.74,13.19,0.93,24.26,2.78,3.89,0.15,9.76,3.9,0.74,0.14,0.22,8.613938919,A2O,29.35897,119.22209,6545.47,6545.470000000001,17.11620218579235,2.0,17.17108210853812,49.9093287382202,3.826482345813272,1.6328445806356913,4.487432727169323,18735437.64051827,22041691.3417862,27761295.74773164,61689.98162745599,15201.65,17373.32
411,1131,11.3771532,15852.58,527.85,32.88,166.87,3.77,412.36,6.51,23.36,0.29,27.97,9.24,11.08,0.06,0.44,0.888942764,A2O,29.1185,119.54308,6382.54,6382.539999999999,17.561366120218576,2.0,117.73286928418244,77.69577166161173,18.00339733210782,22.930662105702822,6.539480694247301,3369694592.617517,3964346579.5500207,4985101825.751968,653861.3775046079,2729763.83,3119730.09
412,1132,58.3428884,42119.0,171.08,16.26,80.37,8.55,179.4,9.59,18.89,1.55,26.15,9.3,2.82,0.55,0.2,1.291822762,A2O,29.07559,119.60641,6382.54,6382.539999999999,17.561366120218576,2.0,51.227832280891526,70.05621213415272,17.658066036885906,6.521619709444653,2.901100957142293,6201338620.667691,7295692494.903167,9178945740.982588,3353049.810107296,5026247.2,5744282.51
413,1146,1.34302,322.16,137.76,13.6,83.33,6.58,31.85,7.48,26.15,2.31,40.99,10.63,1.37,0.35,0.38,3.06056701,A2O,28.89649,120.90772,6707.65,6707.650000000001,16.67308743169399,2.0,44.350296147184906,67.80611487573685,25.256669658622425,3.416177213680972,1.7559835380768054,114153429.72891444,134298152.6222523,168994163.11849096,77185.2933488,92538.56,105758.36
414,1147,0.80002,143.3,84.53,15.16,57.03,6.92,58.73,8.26,13.43,1.99,19.96,6.61,1.23,0.18,0.33,4.757099611,A2O,28.825657,121.597698,5852.16,5852.16,19.01049180327869,2.0,32.053536334745246,62.08028352685999,13.00617622455879,3.155798774692557,2.4644857782428367,39796189.74954384,46819046.764169216,58932600.01746826,45978.3014288,32270.57,36880.65
415,1151,1.4981008,919.0,181.55,19.86,91.82,10.22,112.65,10.73,19.47,0.68,22.87,12.82,2.07,0.73,0.17,1.051394644,A2O,29.203205,121.931399,5852.16,5852.16,19.01049180327869,2.0,53.14692698263181,70.72601102581558,18.12818836020385,6.891687929101943,2.9317285283345416,169436701.68120918,199337296.09554017,250783731.35341188,86098.010241152,137325.25,156943.14
416,1152,5.915804,5911.28,191.55,13.69,80.59,4.38,141.1,4.73,12.02,0.37,17.39,6.06,2.42,0.25,0.47,2.642527831,A2O,29.910629,121.935468,6006.02,6006.02,18.590109289617484,2.0,55.60466255890989,70.97120200526761,10.553971565802833,12.196575991656978,5.268600754912125,699538499.841622,822986470.4019082,1035273451.2161006,339989.77463775995,566899.56,647885.21
417,1153,4.8455148,891.11,114.26,24.22,30.67,7.08,80.54,7.31,12.5,2.22,20.68,10.89,1.65,0.24,0.29,3.22079076,A2O,30.00515,121.6627,6006.02,6006.02,18.590109289617484,2.0,49.943794772319634,56.28934467677259,11.939807512270928,4.481539901832576,4.182964819239404,262270922.2901701,308554026.22372955,388304782.0781008,278478.713097312,212629.63,243005.29
418,1155,24.0043648,16177.73,212.44,16.43,73.92,2.13,158.22,5.51,19.7,0.21,23.64,8.25,2.92,0.16,0.3,1.530534156,A2O,29.88267,121.57117,6006.02,6006.02,18.590109289617484,2.0,65.35545995996686,69.23580306911745,18.12324706213005,8.003822019644389,3.606167246736498,2977860137.269721,3503364867.3761425,4407176345.447764,1379565.411341312,2413300.87,2758058.14
419,1156,41.3698668,29408.31,229.47,16.15,81.98,2.14,255.37,5.0,17.05,0.15,23.95,7.43,5.3,0.04,0.3,1.406337896,A2O,29.93862,121.72227,6006.02,6006.02,18.590109289617484,2.0,67.45007924067802,70.60614492496708,15.264703681974504,10.470946146777116,4.418695616104701,5614131638.521413,6604860751.201662,8308247348.943531,2377585.817604192,4549466.37,5199390.14
420,1160,14.3205028,11937.57,175.18,21.07,83.28,3.04,92.08,2.0,17.04,0.3,20.51,8.99,3.52,0.27,0.3,1.946661476,A2O,29.9715862,121.6986032,6006.02,6006.02,18.590109289617484,2.0,52.10016923283902,70.25906539968089,15.762672201211783,7.496055157207839,3.305287870468672,1557289278.8137052,1832105033.8984768,2304965552.3477764,823019.9174400319,1262163.1,1442472.12
421,1162,22.4526156,19472.0,190.89,19.1,60.04,4.1,128.69,7.08,17.99,2.61,24.09,9.33,1.86,0.17,0.21,1.222422725,A2O,29.33588,121.456,6436.13,6436.13,17.414945355191257,2.0,65.27725372864792,65.80373318212168,16.6929532276025,7.209820858240673,3.910467658934624,2362806822.0930905,2779772731.874224,3497127380.0064,1290384.150298464,1914972.28,2188539.75
422,1163,4.8747644,1537.6,199.03,17.99,57.98,5.42,43.68,4.12,21.64,0.19,25.55,8.0,1.43,0.09,0.34,1.878038003,A2O,29.0704599,120.4360099,6707.65,6707.650000000001,16.67308743169399,2.0,69.95069993460302,64.85419286810881,20.30752136230615,6.157479841468807,3.444571037824545,518308543.59533054,609774757.1709771,767135123.4358155,280159.729728736,420071.2,480081.37
423,1165,9.203126,4871.93,209.09,24.96,70.71,1.83,142.65,4.55,14.24,0.14,21.02,7.81,1.96,0.15,0.49,2.661163309,A2O,29.485,120.01173,6530.21,6530.21,17.15789617486339,2.0,66.45028629363068,68.21929011735105,12.70853404965638,10.754676617581598,5.22879240311965,1099802783.759669,1293885627.9525518,1627634471.0012453,528916.90372144,891267.19,1018591.08
424,1166,20.8661868,7908.3,209.8,19.33,69.98,1.21,142.7,3.52,15.72,0.23,23.7,8.75,1.93,0.15,0.32,1.680054602,A2O,29.43104,119.92408,6530.21,6530.21,17.15789617486339,2.0,67.05918953477214,68.03661127989888,14.193417203670318,9.711086490646837,4.724668384822163,2491578434.850532,2931268746.882979,3687425058.31178,1199209.802704992,2019176.32,2307630.08
425,1170,3.571854,420.3,201.58,26.2,88.06,8.18,92.17,3.06,19.09,2.66,27.87,6.98,1.91,0.26,0.58,3.307104573,A2O,27.62431,119.06983,6733.6,6733.6,16.602185792349726,2.0,56.709625490120175,71.86743452221442,17.52977630830587,8.172989479801625,3.2350455871619026,449772521.0756108,529144142.4418951,665663136.8163084,205279.59284976,364506.73,416579.12
426,1172,6.4745872,2091.56,129.73,25.3,95.56,3.85,129.06,2.8,25.31,0.31,27.6,9.92,2.42,0.18,0.36,3.447285263,A2O,27.68372,120.67715,5704.41,5704.41,19.41418032786885,2.0,42.64086455708643,67.13106871418604,24.492635428229672,3.2294135589503226,1.740966776810776,516079954.3842095,607152887.5108347,764040953.2263416,372103.849789568,418376.88,478145.01
427,1176,13.35056,7203.93,96.92,13.76,45.29,4.23,58.37,11.16,14.53,0.71,24.38,11.18,1.43,0.69,0.2,2.405002405,A2O,29.66126,120.81983,6620.83,6620.83,16.910300546448088,2.0,35.23937615126103,63.64075923311904,14.003220740182565,3.625459461923168,2.516519364016081,771744212.8517371,907934368.0608672,1142733888.4896455,767275.9080064,625743.21,715135.1
428,1181,5.3015624,414.7,110.7,14.56,86.52,4.26,106.88,6.9,18.1,0.84,34.25,9.56,1.8,0.21,0.28,2.912419388,A2O,28.69846,121.446578,6037.85,6037.85,18.503142076502733,2.0,38.48557154353719,65.23435271586523,17.454383261009585,3.566943309339314,2.204923025238483,355047651.09609246,417703118.93657935,525683242.9264056,304688.42537785595,287855.93,328978.2
429,1188,2.174896,916.88,174.77,21.91,80.66,4.9,128.38,4.66,16.97,1.63,23.44,6.85,1.63,0.27,0.55,3.598063588,A2O,29.92776,119.44522,6893.89,6893.89,16.164234972677594,2.0,52.02755313092726,70.23084446362233,15.696901678328238,7.502052573198354,3.314510990583482,235918155.5565398,277550771.24298793,349186109.6719513,124994.40497024,191208.86,218524.41
430,1189,20.8353444,18452.64,625.89,42.39,154.48,4.87,766.42,5.09,22.55,0.2,43.16,11.29,8.14,0.36,0.47,0.805484147,A2O,30.59106,120.53707,6231.8,6231.8,17.97322404371585,2.0,152.9725264770388,75.55919946363757,16.432887254871037,27.12688578771159,9.30892569908521,6710465716.291378,7894665548.578093,9927955770.027027,1197437.245563936,5436393.38,6213021.01
431,1191,92.8766024,93444.11,120.74,8.51,74.78,3.26,147.88,3.21,18.41,0.08,20.7,7.64,2.1,0.18,0.22,1.96026018,A2O,28.01765,120.70404,6002.88,6002.88,18.598688524590163,2.0,40.8082126274813,66.2015797353973,17.673490456608924,4.000595021135665,2.309006968808544,6829599581.781433,8034823037.389922,10111278563.462269,5337752.082235456,5536778.08,6327746.38
432,1198,10.3679696,13161.66,403.0,19.07,144.15,2.92,168.28,4.67,35.77,0.22,43.16,9.43,3.86,0.16,0.26,0.677206782,A2O,27.928585,120.686073,6002.88,6002.88,18.598688524590163,2.0,91.44882804984452,77.3079831141825,31.889501056070312,10.848473424460977,2.867678233317382,2499589700.662638,2940693765.4854565,3698306025.872482,595862.142788224,2025134.57,2314439.5
433,1206,2.2944284,1556.41,162.66,23.4,88.49,5.08,109.0,9.22,6.79,0.37,8.9,1.93,1.39,0.19,0.34,2.441476375,A2O,29.15457,120.03433,6404.73,6404.73,17.500737704918034,2.0,51.36784454396685,68.42011278497057,5.607898961459212,17.409440921071983,9.159909067013682,223857821.55920687,263362143.0108316,331280425.1844424,131864.104124896,181403.98,207318.84
434,1209,9.2104384,4029.0,227.81,44.65,100.75,10.7,103.13,7.75,6.8,0.92,28.76,11.08,2.54,0.11,0.46,2.511465385,A2O,29.37067,120.05678,6530.21,6530.21,17.15789617486339,2.0,64.07545698665481,71.87329046720741,4.862941643308657,28.48615230428445,13.176275120393802,1258209873.1584015,1480246909.5981193,1861426810.490589,529337.157879296,1019288.22,1164900.83
435,1214,11.8374,9801.18,166.8,10.31,74.49,9.21,122.59,8.75,15.38,0.99,26.5,9.08,2.27,0.18,0.21,1.341938782,A2O,28.041122,120.658704,6002.88,6002.88,18.598688524590163,2.0,50.61394888033947,69.65590594703869,14.18803111453276,7.750122792374785,3.5673694589304747,1220935480.40016,1436394682.8237178,1807158602.690603,680312.423856,989571.8,1130939.2
436,1217,13.2088732,19771.46,368.02,18.06,109.26,1.99,304.81,2.89,32.34,0.71,43.02,5.6,4.94,0.06,0.43,1.228711853,A2O,28.09396,121.28077,5754.69,5754.69,19.27680327868853,2.0,100.79979805109676,72.61023910355503,29.17276080601308,9.793565844115406,3.455271125053065,2704513574.0135746,3181780675.310088,4001857549.83413,759132.963581408,2191354.64,2504405.3
437,1218,3.9379808,1628.55,230.16,20.91,90.5,5.77,24.03,7.71,30.63,0.43,34.86,5.2,2.74,0.09,0.26,1.242532855,A2O,28.10888,119.56838,6791.88,6791.88,16.44295081967213,2.0,61.863154870483086,73.12167410910536,28.773524932903232,6.060969856665905,2.15000265051784,566474435.7396271,666440512.6348555,838354462.7259613,226321.427268352,459069.8,524651.2
438,1220,5.37751,2466.0,231.97,28.31,111.46,5.97,106.33,6.4,6.6,0.38,17.27,4.04,1.38,0.02,0.28,1.37484042,A2O,30.95081,119.98114,6284.02,6284.02,17.830546448087432,2.0,65.02912192570435,71.96658105543634,4.606778488542515,30.20032593117401,14.11596456991318,745587266.5972308,877161490.1143892,1102999697.6035314,309053.2433144,603985.39,690269.02
439,1222,5.4841552,2969.74,293.33,20.21,124.74,2.45,152.47,3.31,12.68,0.17,20.45,4.37,2.79,0.17,0.39,1.427943761,A2O,31.0186659,119.9440759,6284.02,6284.02,17.830546448087432,2.0,71.54279152407592,75.61013482286982,9.993846593316247,21.184175131575323,7.15868418191678,994351749.4051498,1169825587.5354705,1471173532.9357324,315182.296527488,805591.63,920676.15
440,1226,3.7493788,9863.08,326.47,13.29,191.63,3.53,319.52,6.72,41.36,1.23,53.36,10.12,5.89,0.17,0.54,1.724248036,A2O,30.983017,119.981745,6284.02,6284.02,17.830546448087432,2.0,73.63977957447658,77.44363047922425,38.314030106113016,7.36453069121611,1.9220055778660396,772558105.5977648,908891888.9385468,1143143160.797336,215482.198741472,625967.32,715391.23
441,1228,12.824936,848.3,134.69,14.11,33.59,2.42,63.41,1.2,12.92,0.48,16.92,9.3,1.66,0.16,0.18,1.492784873,A2O,30.650262,119.693062,6397.13,6397.13,17.521502732240435,2.0,57.9987813582335,56.93905905543581,12.215371267415884,5.453782759938976,4.748016256611325,804722584.2619197,946732452.0728468,1191294350.4247625,737067.5398278399,652334.16,745524.76
442,1232,14.64652,10751.0,173.38,32.28,65.96,4.9,136.29,7.89,12.68,0.54,15.61,8.1,2.86,0.17,0.23,1.63004961,A2O,30.838624,120.279858,6284.02,6284.02,17.830546448087432,2.0,54.2562879300468,68.70672053867412,11.44364000697434,9.750473131117191,4.741173953128571,1524122612.8463712,1793085426.878084,2255800117.659168,841756.5953888,1235240.88,1411703.86
443,1234,5.12592,3291.98,568.8,14.14,269.54,5.52,197.48,5.05,56.76,0.67,62.37,7.66,6.56,0.15,0.43,0.775249703,A2O,29.275694,120.396278,6620.83,6620.83,16.910300546448088,2.0,97.22727838726776,82.906596626711,50.28462314504745,11.408345410416755,1.933538968897368,1791947277.2593205,2108173267.363906,2650753231.500196,294594.0037248,1451511.03,1658869.75
444,1236,1.5061372,1152.5,113.89,22.4,70.83,11.44,113.01,15.36,15.31,0.51,21.06,5.5,2.51,0.5,0.25,2.732539075,A2O,28.1652,121.35149,5754.69,5754.69,19.27680327868853,2.0,39.34446557905908,65.45397701373335,14.634252542274629,4.413765236612498,2.6885189705045027,103726097.31889787,122030702.72811514,153571101.30083895,86559.87372156799,84093.13,96106.44
445,1237,1.0965704,795.0,176.05,20.75,173.75,6.38,139.1,6.3,35.91,1.96,40.7,4.16,3.78,0.22,0.3,1.93174501,A2O,30.434937,122.293741,6088.23,6088.23,18.365491803278687,2.0,51.73765683381747,70.61195294869783,34.63591508872372,3.547994740396202,1.4937574682604964,120962387.49958542,142308691.17598286,179049012.12350726,63021.47994937599,98044.44,112050.79
446,1238,12.520856,4682.48,334.48,23.46,77.44,4.83,130.27,8.5,23.75,2.76,34.97,10.79,3.11,0.2,0.29,0.932415922,A2O,30.01131,122.06454,6006.02,6006.02,18.590109289617484,2.0,110.05122602338167,67.09781570695358,21.21100999894741,10.690484214958255,5.188401025167727,2106889041.1124597,2478692989.5440702,3117737733.328597,719591.62435264,1707224.45,1951113.65
447,1239,1.118942,631.5,111.44,10.69,30.66,1.88,104.49,3.28,18.7,0.25,23.17,7.59,2.25,0.08,0.61,6.054590571,A2O,30.02763,122.28571,5936.51,5936.51,18.78002732240437,2.0,48.20885200948626,56.74008254712288,18.156473464356942,2.9065590141339945,2.655188085071987,60196573.928017415,70819498.738844,89128522.82579523,64307.208016480006,48805.39,55777.58
448,1241,11.92066,6006.28,304.2,37.1,119.64,6.11,128.74,7.99,41.5,1.37,46.08,11.77,6.04,0.28,0.24,0.898539873,A2O,29.9456,122.28427,5936.51,5936.51,18.78002732240437,2.0,72.10387864551848,76.29721280554949,38.76085938621814,6.600338828390033,1.860223942071724,2274502782.703825,2675885626.710383,3365695003.531526,685097.4959504,1843001.97,2106287.97
449,1242,2.284582,2695.36,172.27,19.26,62.57,2.18,214.19,1.93,33.34,0.3,36.52,6.36,3.83,0.12,0.51,3.333115483,A2O,29.91669,122.3929,5936.51,5936.51,18.78002732240437,2.0,55.067883985997256,68.03396761711427,32.158183150744335,3.544741599447114,1.712406566249768,233914782.6672544,275193861.96147573,346246700.4279972,131298.21733808,189599.28,216684.89
450,1243,2.039146,1322.0,198.48,25.27,65.17,6.46,150.55,4.44,30.72,2.0,49.82,8.99,5.25,0.15,0.36,2.07840194,A2O,29.603956,120.152332,6530.21,6530.21,17.15789617486339,2.0,64.7280358131003,67.38813189585836,29.33179756568772,4.518888132526942,2.206753120675394,230233927.79603592,270863444.4659246,340770056.0783926,117192.65699024,186600.36,213257.55
451,1244,2.7691552,1188.34,150.55,34.81,53.72,7.78,85.87,5.31,13.02,0.56,19.09,6.86,1.31,0.25,0.3,2.592016589,A2O,29.79763,120.42046,6294.41,6294.41,17.802158469945354,2.0,51.73650264808408,65.63500322279371,12.045770101697098,7.482564503094482,4.294993363753062,239892924.08396927,282226969.5105521,355095533.66823465,159147.336927488,194444.76,222222.59
452,1245,3.3120828,2579.16,148.66,9.02,63.18,3.62,126.01,4.79,12.91,0.17,22.43,9.13,3.74,0.09,0.36,2.578057863,A2O,29.92757,120.31058,6485.32,6485.32,17.28054644808743,2.0,47.176640372161145,68.26541075463398,11.899280820690429,7.82896343384641,3.964663166040301,301712412.9404712,354955779.9299661,446601786.2336118,190350.167915232,244552.16,279488.18
453,1246,2.8727596,1168.93,293.15,28.5,148.04,37.92,136.78,2.29,59.93,1.27,62.31,10.5,7.91,0.3,0.64,2.418288305,A2O,29.837883,120.353629,6294.41,6294.41,17.802158469945354,2.0,69.32309059414285,76.35234842430741,57.31552906312504,4.362541192849923,1.209499270569293,533813771.9311634,628016202.2719569,789937862.6117989,165101.630985824,432557.62,494351.57
454,1249,8.350616,5557.4,226.55,19.68,104.3,0.85,67.46,2.8,25.8,0.26,28.34,6.89,2.03,0.14,0.48,2.320297772,A2O,29.11481,121.45396,6315.05,6315.049999999999,17.745765027322403,2.0,60.50206125317608,73.29416850444667,23.966064699433783,7.1082763587837885,2.524488772435196,1189684251.0244937,1399628530.6170518,1760661642.2400143,479921.92640704,964110.79,1101840.91
455,1257,5.9685836,7502.2,268.06,15.09,48.56,4.86,101.11,5.09,43.5,0.37,58.13,10.57,5.11,0.25,0.4,1.581215164,A2O,30.16636,116.11583,6103.47,6103.469999999999,18.32385246,2.0,104.25779324424164,61.106545831440094,41.77114919539661,3.974369665754919,2.4959282962636657,724623775.0577339,852498558.8914516,1072437389.1656742,343023.094252384,587249.95,671142.8
456,1258,5.3489844,2200.0,166.02,20.19,76.8,9.99,110.34,8.79,17.42,0.52,24.45,11.05,1.49,0.42,0.19,1.302886923,A2O,30.449734,116.293964,6658.55,6658.550000000001,16.807240437158473,2.0,50.33503904569837,69.68134017245008,16.238991866317885,6.779610411493205,3.099640634102467,550306155.2445334,647419006.1700393,814547392.8067757,307413.836005536,446033.42,509752.48
457,1262,46.5896896,15197.12,253.62,20.69,141.31,3.17,238.98,3.7,15.34,0.76,25.08,8.5,6.21,0.24,0.21,0.901558408,A2O,32.94179,117.32003,6826.16,6826.16,16.34928961748634,2.0,65.34458944827333,74.23523797481535,13.165842705491748,14.173124475281954,4.963190804415181,7364148255.271709,8663703829.731424,10896987476.055256,2677576.550465024,5967020.0,6819451.42
458,1266,5.3149564,2102.0,138.62,15.61,40.03,1.53,55.37,1.0,12.89,0.22,16.88,6.9,1.83,0.15,0.4,3.251768149,A2O,32.97525,117.21231,6826.16,6826.16,16.34928961748634,2.0,55.32759360979783,60.08686076338348,12.106928445569334,6.075031454078094,4.569911671530988,373879397.1306397,439858114.2713409,553465564.7944744,305458.197845216,303069.09,346364.68
459,1282,3.98924,3957.0,202.28,19.45,62.37,5.49,67.04,5.6,30.14,0.84,38.88,8.46,2.8,0.16,0.5,2.734780944,A2O,30.6411,117.87864,6810.51,6810.51,16.392049180327867,2.0,68.16933125025201,66.29951984859996,28.74966046092352,4.612938085854287,2.3711351771582705,445560617.3092684,524188961.54031575,659470996.4936186,229267.3673056,361116.01,412704.01
460,1285,0.6437084,34.52,107.67,15.55,59.1,5.22,126.64,10.57,11.22,0.43,26.2,5.97,1.05,0.08,0.33,3.582283977,A2O,32.66653,118.77556,6908.95,6908.950000000001,16.12308743169399,2.0,38.10783643827086,64.6068204344099,10.596827050396598,5.554126110547259,3.5961553639628976,41469085.74864247,48787159.70428526,61397054.44424714,36994.848688096,33620.07,38422.93
461,1298,5.2831728,8921.0,304.36,13.74,152.08,6.89,220.1,7.9,34.18,0.92,37.57,10.64,3.98,0.11,0.49,1.686050513,A2O,32.643099,116.26047,6591.49,6591.49,16.99046448087432,2.0,71.12290823057225,76.63197915935989,31.4117528983332,8.099026043495616,2.26421328541478,1014312181.130789,1193308448.3891635,1500901424.3377037,303631.548584832,821870.16,939280.18
462,1301,12.6338,4746.2,245.64,26.74,159.22,8.22,112.49,4.35,23.39,1.7,26.44,9.2,3.92,0.38,0.16,0.730927364,A2O,32.82829,115.88176,6660.16,6660.16,16.802841530054646,2.0,63.51506910754747,74.14302674338565,21.33040934991656,8.805432450121604,2.97767698995406,1950399291.211753,2294587401.4255915,2886306593.282256,726082.6786720001,1580496.37,1806281.57
463,1302,1.908826,293.0,95.47,23.31,39.99,10.28,32.16,8.45,12.31,3.57,19.58,9.63,1.13,0.36,0.2,2.771618625,A2O,33.3960394,115.3867427,6716.74,6716.74,16.648251366120217,2.0,34.98179098356924,63.35834190471432,11.79442223549408,4.188284033354348,2.9659605434758136,108213383.55977473,127309863.01149967,160232256.95830783,109702.97892944,87740.68,100275.06
464,1307,5.789104,8965.35,231.59,23.92,122.9,3.77,127.13,7.41,32.11,1.68,45.35,17.91,5.04,0.25,0.24,1.155679684,A2O,32.93687,115.81336,6660.16,6660.16,16.802841530054646,2.0,61.10805624825909,73.61368960306616,30.22309287960729,5.876384678893533,2.02189949558376,845438362.5153954,994633367.6651711,1251204249.7040448,332708.14318976,685139.89,783017.01
465,1317,50.0818312,67970.0,207.74,16.15,106.62,2.62,391.29,7.02,36.34,0.61,42.24,12.55,3.86,0.3,0.32,1.670233311,A2O,31.766051,117.344304,6666.29,6666.29,16.78609289617486,2.0,57.23886469509084,72.4468736424902,34.72500738223644,4.444118375794061,1.6483470849993642,6554768716.343041,7711492607.4624,9701416914.306437,2878274.956900928,5312344.25,6071250.57
466,1319,28.8721788,25525.7,173.78,16.7,70.24,2.78,162.77,4.67,22.23,0.24,29.8,4.24,3.31,0.1,0.21,1.336898396,A2O,31.73599,117.16171,6544.29,6544.29,17.119426229508196,2.0,51.60089701657016,70.30676889367582,20.97295460907681,5.65472510536747,2.460354202752052,3126683746.30606,3678451466.242424,4628007776.708351,1659325.691573472,2534224.71,2896256.81
467,1326,6.2158296,8295.0,392.62,24.91,111.48,6.05,391.72,8.42,41.13,0.85,83.32,11.74,5.75,0.45,0.35,0.951837045,A2O,31.7704482,117.4917155,6666.29,6666.29,16.78609289617486,2.0,107.40140241755869,72.64494869910891,37.73581225379474,8.25234073961892,2.846139939832839,1339171846.163094,1575496289.6036403,1981575411.3699615,357232.67790662404,1085079.72,1240091.11
468,1327,0.89776,352.5,239.21,17.7,107.01,2.39,238.36,7.57,38.56,0.46,45.61,9.4,3.18,0.12,0.28,1.264051284,A2O,32.199001,117.207836,6666.29,6666.29,16.78609289617486,2.0,62.140218249008086,74.02273389531872,36.588326388117885,5.113261441603002,1.6983618651983003,135698899.36238566,159645763.95574784,200825846.59723943,51595.5599744,109969.09,125678.96
469,1331,32.0008,50066.81,500.37,26.43,176.06,7.07,162.27,6.91,51.17,6.19,56.79,11.69,5.03,0.29,0.37,0.780689539,A2O,33.93978,116.78955,6989.17,6989.17,15.903907103825135,2.0,103.10766851108312,79.39371494872131,46.00801874708085,10.087905516746442,2.241080388136148,9468124001.852318,11138969413.943905,14007705969.674805,1839132.057152,7670400.82,8766172.36
470,1332,6.6269892,3525.63,125.52,11.02,75.49,5.32,79.97,5.78,23.78,0.62,34.77,12.2,2.55,0.55,0.25,2.183406114,A2O,33.90025,116.78032,6989.17,6989.17,15.903907103825135,2.0,41.74365620542278,66.74342239848407,23.00147748733869,3.2738541323015617,1.8148249923684616,509607179.8051945,599537858.5943465,754472264.6782225,380862.612188448,413137.22,472156.82
471,1334,0.034752,27.0,147.26,18.16,69.63,1.43,84.56,6.19,19.29,1.57,22.36,10.54,2.19,0.21,0.26,2.01394268,A2O,32.47763,117.15505,6636.34,6636.34,16.86792349726776,2.0,46.51195250057892,68.41508046952401,18.30068116452949,5.128661666513806,2.541542147115744,3158050.7434380385,3715353.815809457,4674889.1624349775,1997.24748288,2559.9,2925.6
472,1336,5.5497496,2937.0,314.0,11.1,107.56,3.09,141.15,5.52,16.54,0.42,22.58,5.45,2.35,0.13,0.33,1.089468471,A2O,32.54607,117.137135,6636.34,6636.34,16.86792349726776,2.0,84.10822798905737,73.21394013087345,13.811752405884665,16.494846397311573,6.089613071345099,1014210133.9134308,1193188392.8393304,1500651814.071827,318952.101151424,821733.47,939123.97
473,1343,4.7579832,2164.16,153.93,24.44,45.24,1.94,133.71,11.31,18.28,0.58,26.87,10.71,2.11,0.71,0.34,2.625685381,A2O,29.83901,118.36035,6921.61,6921.610000000001,16.088497267759564,2.0,58.62179814160351,61.91658666822354,17.35960752825794,5.0349697578887405,3.376908034710983,382494242.5499379,449993226.5293388,566198874.9720266,273448.145999808,310041.65,354333.32
