Actual_EUI,Efficiency_Score
2.335012904,0.21149621184282025
1.529051988,0.2776573339520603
1.423183662,0.4141568638193116
1.96321554,0.2317474258331243
1.874254558,0.30469990576842226
1.254812491,0.383201156436024
3.175970286,0.1253232810385875
2.271901127,0.602812205295979
1.183915085,0.6845920807231631
2.862129145,0.2539094678863871
2.11301618,0.40459553170821655
3.891050584,0.15616531475685735
0.966530432,0.3961978137864995
10.68999028,0.001
1.15886532,0.7499943712904049
1.530251903,0.4845245055907438
1.308342968,0.3592680235911645
1.530972757,0.34956274253056685
2.036553525,0.3625027653436275
1.056948379,0.2344352481845917
2.492401216,0.26865541886148864
1.411233418,0.3480684531326538
1.759394503,0.24246914754679427
2.881567573,0.19863818573530725
2.535825913,0.22342837132144283
1.005258274,0.5885065963530184
3.097116732,0.1998319428163564
1.213829829,0.5530866699584108
3.284935287,0.1773960086878668
1.793051924,0.3084742575548942
0.974082449,0.30678649889073456
1.006360196,0.7686318210689268
4.748982361,0.04963208327380484
1.190554931,0.949332370516649
1.701966717,0.6153687078830524
3.629070767,0.15578010573720602
1.260958328,0.9012894517525923
9.99344692,0.001
2.203775803,0.2513147917471682
1.958824705,0.22110476184423458
0.928748333,0.4107449414870231
2.027146131,0.3590964021649443
3.716270803,0.12415480067057097
2.195871761,0.5415246214220959
0.808176848,0.4939133140867103
1.945824159,0.38162550224964475
1.723819491,0.26373260311837793
0.932380234,0.3265176956866699
2.971045808,0.17919678663959465
2.347570916,0.32467066544619844
1.706808269,0.8039722598460864
0.714072204,0.34613594591068314
0.858074481,0.548380426335039
1.669121257,0.4147391854995861
0.642250446,0.2923552430592553
1.788375559,0.23942114926652971
1.550267421,0.37763834765901344
1.338228734,0.35949975046910915
1.17370892,0.7868819039794127
1.817692204,0.49183076830042066
1.945347883,0.2380244292484932
0.505211657,0.6485957335946837
0.965816978,0.4599903653181595
4.294079375,0.0902117994157307
1.253620369,0.5477333229889271
2.046035806,0.3366793634193576
2.056343821,0.34430835505494745
2.810622214,0.3017668206107676
2.406281662,0.2602605050020492
1.063928208,0.6722271335472492
2.646669607,0.31191855252163186
1.740896562,0.21353150837705054
2.590063574,0.2377054564615418
1.222493888,0.5365690261417246
1.524003048,0.5059078858209719
2.52000252,0.3546721429253873
4.08997955,0.10675358387800064
1.473087819,0.5116748566565236
3.361344538,0.21825921220512337
1.510859301,0.3980044828237401
1.282756093,1.0
2.804290072,0.16771454115944806
2.144443593,0.461128179778964
1.645386337,0.6156443625978231
3.174603175,0.28747138789013876
1.543301478,0.6247831702688359
3.603603604,0.11969492285884406
3.484880978,0.09371250322998882
1.623903865,0.7618161388897173
0.307660753,1.0
3.763230106,0.12230551093970884
1.347406243,0.6411627230004486
1.071338543,1.0
1.624353267,0.4510799771651448
0.621864765,0.5673035169178967
2.753905323,0.15663607052351236
3.804614629,0.1575467819233867
1.740961173,0.28576862605649916
2.067441363,0.2548525830773589
1.051362132,0.3651120561210477
3.770150806,0.1562431872425924
1.952710447,0.24613195710454483
1.292315451,0.3322705450293657
1.401520799,0.34300028138073907
1.086024578,0.3337038223037553
6.051121544,0.015160486938286371
1.670761671,1.0
2.037603038,0.24832265343870247
0.767907605,0.4990684413873065
1.527494908,0.6363334639805038
1.875331241,0.28590107508708357
1.991130419,0.28343927010229003
2.458210423,0.18912392024885166
0.898260212,0.7392923682993889
2.106593638,0.4649553342648229
1.841490191,0.5160545371279445
1.145446849,0.35116663318942376
1.512573265,1.0
2.63290572,0.2553445815372118
1.27252717,0.5099410967198497
1.529929241,0.6052460259662514
1.096629972,0.5488479072188424
3.383713061,0.24053648123409382
1.632335795,0.6826172290793231
1.12701069,0.47601279737767693
1.620402987,0.546134412858818
1.981505945,0.43336286238270394
3.451190308,0.1271345485029317
0.764402961,0.6487651205860417
4.239049123,0.05685374662627317
1.007725899,0.8236772520340843
1.208946202,0.6684310269487581
1.984689538,0.2543691441895757
1.919385797,0.5490920025098512
1.519448947,0.3857750782133902
2.184678124,0.37260524965519914
2.393399257,0.2582110718434144
1.574632133,0.37369620307459944
1.292680752,0.5045625276907919
1.032808896,0.5361656180091288
1.79910045,0.3545408172462633
2.32255667,0.20976493746181285
2.457328817,0.22054084999988632
1.725446891,0.47547737519658495
3.551088777,0.06629222899523393
1.775466853,0.2661860522524211
2.376103191,0.6608107462495444
2.146642517,0.40261218504615487
1.365638767,0.5074475434425584
2.14797136,0.5009569909791779
4.850022385,0.03892785874852132
1.392830863,0.3538220905107415
2.122627206,0.35047449133299197
1.791673986,0.2324456035637559
0.980392157,0.3362327672006133
1.190071404,0.3107472453818236
1.532497972,0.3467514054800509
1.260568793,0.3673535837896509
0.825792244,0.7385831938730656
1.468608493,0.30930551536962636
0.894071914,0.6340711118896177
1.845188671,0.3229417920681515
0.701003542,0.8732328917339238
2.595717067,0.22530014007672128
3.210594963,0.24589793136878832
3.036191402,0.33636785542122954
1.889168766,0.5075097707243381
4.431838327,0.1435860937085788
3.454894434,0.23733574857000203
0.55130688,0.32702103324717924
1.251510444,0.6515659900825521
0.742641102,1.0
1.709478609,0.2697121038786789
1.978398032,0.40609272592688456
1.78229292,0.36575544788713005
2.696836151,0.23025646714978468
2.248153303,0.2429754076116173
1.260052626,0.4098212068513775
1.218875152,0.5852490013932689
2.33463035,0.39678122653888126
1.542776999,0.9944811999688223
3.701067616,0.11813620097293032
1.525553013,0.7956871669707415
0.742201582,0.3408349092510683
1.318211212,0.2777541757657344
2.25710475,0.24535702990530928
2.507588755,0.5801212697324227
2.092050209,0.8266863577933207
1.130198915,0.5414532403838179
1.337514989,0.511790564306858
1.211827436,0.5075675119121262
2.334516804,0.22914333426065095
0.965297553,0.7191035076241551
1.829649959,0.36721254056378355
2.511786073,0.15653775451242258
2.342199285,0.19440018634915587
2.245749118,0.3854100371593995
2.807328605,0.40759369905532006
0.561385326,0.5026514087052152
1.020050365,0.4347620320888632
1.699384706,0.41661892509637444
0.852232375,0.3505641554717136
1.412018772,0.4770182710419775
4.446091145,0.0738243836140607
0.796610783,0.6122733671490934
1.169643259,0.6384376894302641
1.132901008,0.49464213133817103
1.30642106,0.3305037855851898
2.921413964,0.15933986017426757
1.651923692,0.5380388383080059
0.873881432,0.5545834784803179
1.116637905,0.4620326001122672
1.835283322,0.36559404189071076
2.872486574,0.17513118732672675
1.875234404,0.48455587538975176
1.329928716,0.5976086042929373
2.354603249,0.25212218835303896
1.824097811,0.46810801154145126
3.270980272,0.1875827421067399
3.181513731,0.42744946568496345
2.224536161,0.23216871692697175
3.118134788,0.17054497782937936
0.742238489,0.51324083145296
2.20543042,0.2284833338316041
1.065923254,1.0
3.324518323,0.14243705255182598
1.300954033,1.0
1.519533356,0.5626150339477454
1.105407127,0.20299458316655325
1.245773269,0.36958522348768
3.898804367,0.11077760544435465
1.602675772,0.7380343342846172
10.79066117,0.001
2.23646936,0.3604657276978188
1.55356699,0.6589516857270121
1.443140273,0.46741176062327555
2.060262683,0.5811411148458223
3.039513678,0.3568686188548513
1.959654179,0.26870055860151054
1.15490649,0.49997754241416553
1.967766117,0.7670074793918747
2.465446395,0.30574389892637277
2.91382517,0.16098067486874967
1.816596425,0.595875017415234
3.424657534,0.15001849915191348
0.893449737,0.41825278731721016
1.819911486,0.32418313957102657
1.452323718,0.4927021907086378
8.437038599,0.003655461072037223
1.296201736,0.45026115529902777
0.995933272,0.4262760394157189
4.91510277,0.05528151968778517
1.527070801,0.38411721016386813
1.221436205,0.5956001165104438
9.820521504,0.001
3.256003256,0.19547279358950612
1.422843099,0.4792633027979616
1.475651746,0.5097873608626602
1.334970898,0.6760826234943996
1.758933531,0.34076118443886383
4.180877984,0.1227809024685814
1.802172906,0.37278266597002235
5.735492578,0.027804201834889963
1.667157007,0.43226570574607565
2.116558378,0.28740391153232525
3.018379777,0.10097291915346907
1.93915889,0.40704708726079597
2.541812821,0.20311216899949794
2.675800064,0.2978423118163885
1.47988699,0.7269703935392854
0.81457547,0.23586287177398488
1.685064823,0.2914012852618326
2.000363702,0.5776592859786217
1.499666741,0.5888480549537967
2.387734584,0.23086502962794586
2.04829668,0.1845952464810207
1.372145447,0.5010024386273039
1.230254417,0.5818177236950625
1.165863516,1.0
1.962585602,0.3373120030137044
1.487580433,0.3160164663394062
1.391314644,0.34138851328749453
2.481902792,0.21058985226476504
1.005025126,0.5611701608058624
2.276348737,0.5516136052855839
1.456278546,0.6020087669052314
0.826104915,1.0
1.046435579,0.4295510793400419
1.695037507,0.25151550687239504
3.896103896,0.06044740628821712
1.47913365,0.6337541200902272
1.754525879,0.31225811182049096
1.935421438,0.2621983760127911
1.670345404,0.43746013990532223
1.781793885,0.22564111565816586
3.206135664,0.16844220622295855
1.85089213,0.28526306793169853
1.60710186,0.6274002197149325
1.428360341,0.5808397369603676
1.308854222,0.3913379083429847
1.08508152,0.4935866134345858
1.23539982,1.0
1.057658408,0.4956047447951613
4.614838481,0.05199318450799543
2.192810713,0.3020327084793647
8.613938919,0.005136245312515736
0.888942764,0.3206620011898571
1.291822762,0.7176078498794803
3.06056701,0.22679986110745914
4.757099611,0.08554784269872164
1.051394644,1.0
2.642527831,0.18019606243300432
3.22079076,0.22036244229399551
1.530534156,0.44147904938237775
1.406337896,0.45940458236816045
1.946661476,0.3990771900665827
1.222422725,0.6689814185075248
1.878038003,0.35003825912830555
2.661163309,0.16213080866798618
1.680054602,0.3815882335373699
3.307104573,0.10403725681740081
3.447285263,0.1727627917130749
2.405002405,0.5288998377726737
2.912419388,0.3444916590193289
3.598063588,0.0976761550355645
0.805484147,0.29038082028117096
1.96026018,0.5155574802489586
0.677206782,0.5170605295900469
2.441476375,0.26353838899484056
2.511465385,0.1809148368435384
1.341938782,0.745305062670203
1.228711853,0.35718762819612015
1.242532855,0.586339294285716
1.37484042,0.4631811343146795
1.427943761,0.34727186178218383
1.724248036,0.3138407414585072
1.492784873,0.7463276870614324
1.63004961,0.5463921784275636
0.775249703,0.3449506075269803
2.732539075,0.4345598950412809
1.93174501,0.6367594769668788
0.932415922,0.4770697550152463
6.054590571,0.017159875767315938
0.898539873,0.6824340089833395
3.333115483,0.15520047853589053
2.07840194,0.45986137034494734
2.592016589,0.29375109455973636
2.578057863,0.29953844106379746
2.418288305,0.20583804223923144
2.320297772,0.20205069324806868
1.581215164,0.4057167932315403
1.302886923,0.8593276202995156
0.901558408,0.6730447487022814
3.251768149,0.14511058101278004
2.734780944,0.1839797869718067
3.582283977,0.2096614466192247
1.686050513,0.30491924264806874
0.730927364,0.9020538365541697
2.771618625,0.4309983399428276
1.155679684,0.7914932359394061
1.670233311,0.4693190431517217
1.336898396,0.7420539547463415
0.951837045,0.5531183066986957
1.264051284,0.807308816929599
0.780689539,0.34460855609093294
2.183406114,0.5552788126531634
2.01394268,0.8261990580491956
1.089468471,0.4093755339571221
2.625685381,0.29012859635375754
2.506265664,0.19039086953865583
0.939127465,1.0
1.067452854,0.7537200588170592
2.006136417,0.7483792998830278
1.697623327,0.890586867476683
2.388535032,0.37985120758369295
1.978124273,0.7217214371365269
1.33807041,0.6109967721143506
2.029047416,0.7221173786769612
1.300316599,0.43339046055681585
1.672139122,0.3662737417912017
1.88267935,0.7706377300118772
3.709692761,0.13153308958920648
2.481203008,0.4034150089561163
2.082633524,0.5580119721664158
1.32053878,0.5850687728659351
0.882672461,1.0
1.985840097,0.8630662057351982
3.03404877,0.13913272105802524
6.543227064,0.01499305372875192
1.668056714,0.4757253907364918
0.69254742,0.8855568820475342
1.882884579,0.6433176521482348
3.699849694,0.17560511287429215
9.994739611,0.0011418463644256877
1.659133818,0.5850539895497106
1.740644038,0.2895726213428437
1.878639865,0.649607676654504
1.909059354,0.32966428448016444
1.435308591,0.6218906798660897
3.159901934,0.11422633754777722
0.641642605,1.0
2.016129032,0.23821080447543147
4.302163735,0.11732602502759108
1.793906599,0.20547131956062298
2.259352669,0.28423183866950325
0.902934537,0.661787131838408
3.349511245,0.1302763710184498
4.085043171,0.1020566790226964
4.509166174,0.054057327036641754
1.336855842,0.37078016372750316
1.363140676,0.6718581365958306
0.550753461,0.43249856884022403
0.654843111,1.0
4.669987547,0.13906784504040226
1.407824541,0.47493065174178195
1.164671627,0.4051346675782905
1.408450704,0.6130660081082115
0.903970517,0.5056681810312157
2.268295595,0.2294080739608603
1.310125398,0.33456201266654234
2.195113174,0.20189274403666246
1.039159921,0.7336985478450999
1.104108203,0.7805713080682316
2.477729927,0.3093674900544539
0.803858521,0.6884420763322393
2.159505548,0.6513509401288362
1.377710101,0.795243476584079
1.902044698,0.2773913277735303
2.958163122,0.3909335772867573
4.035624826,0.15327839907568844
1.335755503,0.6553555198819044
1.142566967,1.0
2.494722702,0.2587506003348625
2.272469038,0.22721388105170492
1.370883624,0.3504779318388731
0.790751967,0.6925158591386033
1.665889252,0.6494713415405681
1.148803892,0.4738094307977346
2.714872202,0.28106012566956273
1.182621686,0.821238866816843
1.020408163,0.5400186156304254
2.039924231,0.2821275992400583
3.426613364,0.11767364133682875
8.958912573,0.001944622299619892
0.594712159,0.39408197152194535
6.628003314,0.01058408250366351
1.45239376,0.5970246068545603
3.256150507,0.2992300536409625
1.595422787,0.5774940917766233
1.562194884,0.6569750874417679
1.963955638,0.42570714572499757
0.850409006,0.37353782675915576
3.315988164,0.13410516906768838
1.180494597,0.44182164649464634
1.001908397,0.41377123813195243
2.434845342,0.21312283256576278
0.761889486,0.7530908957759197
3.571428571,0.13444601294572597
1.619130651,0.5005230711863293
0.758648594,0.9577633415590769
1.003344482,0.5365860740625006
1.292621576,0.42351140904736767
1.689189189,0.8552120318427894
1.856763926,0.469540498838462
1.664545188,0.25681609537609756
2.745940783,0.23655942122623777
2.397558849,0.2572084252393656
1.017199926,0.44470810726116994
1.611574688,0.3236867876544887
1.55166119,0.8595621461214837
1.389120409,0.24069048916865407
1.629948998,0.48157949346561285
2.22254433,0.27393074016692953
0.916052911,0.8238007823944887
1.142141331,0.5028996087810479
2.452619844,0.6751244614893739
0.784441902,0.5719574389205001
1.137915339,0.65663394087334
1.17360561,0.34012609674729044
0.820748523,0.5680957876050039
1.611204065,0.5170625757759069
1.18116049,0.4538012106888155
1.297908078,0.42226800985395685
1.078709863,0.5525143750218591
1.664267722,0.4066329555256418
11.52184349,0.001
1.068080225,0.619715830348386
1.812469792,0.6006961373653473
2.175752448,0.3463538759957883
1.658541489,0.42687036765630015
3.469314511,0.19172624135894198
1.964250638,0.733506822798925
2.326869806,0.5888714881187032
2.265347731,0.39860181011143003
1.574290212,0.5790531791180065
4.867872045,0.03972396876554417
2.510864317,0.353327549765137
0.971439674,0.38515610788359667
0.835606675,0.4010146487000252
5.291005291,0.03130889504121116
2.127988857,0.19939714856450216
1.537560404,0.3663586487550585
1.00373389,0.6352475275312391
1.27090301,0.7226628040198155
1.466156227,0.37831339281048043
1.192072716,0.9415773666987712
1.328815361,0.7446296897373366
4.197761194,0.18220194780325513
1.685996015,0.4154399305385713
3.112413036,0.20006786589794837
2.337814144,0.40680025764750327
1.10166824,0.4336880165498472
1.138627953,0.9719604402317136
1.609855113,0.6048498715449493
4.443066749,0.06712648468771973
0.923416044,0.5144470401459453
1.549036693,1.0
1.352874859,0.9110468230189042
1.136291901,1.0
1.252276867,0.7339991231363764
2.069346087,0.2681612683857627
1.201235557,0.7545640729363033
0.873215785,0.6227720898699013
1.712501259,0.4143069137223012
1.364171886,0.33934984148886554
1.998977267,0.28620904247921625
1.468682505,0.9884346469741504
1.116646624,1.0
2.207018318,0.3027612141130612
0.560796043,0.32191125740298726
6.132542038,0.01729012726301115
1.065902158,0.4864070439883014
0.638641572,0.27169457329901503
3.383897316,0.23121115730865147
1.548997228,0.36011087518690993
1.064994231,0.3810012210598901
1.383976626,0.6271212227268358
1.430830635,0.911260585911542
2.557396106,0.1955452920948875
3.596583246,0.20559306233349425
1.534384154,0.617561841418727
1.626145243,0.4155285283741615
1.37119351,0.7226408111723607
2.962806201,0.15262563880507474
1.115802171,0.48876099342225027
1.471168682,0.3804959713556462
2.047315742,0.33506391698012716
2.070638348,0.41814042376051047
1.687590039,0.30782378665365673
1.136165006,0.678598849159703
1.805350402,0.3204163790695046
1.121150168,1.0
1.671486562,0.2299253933499555
2.362416107,0.3033957817301516
1.612605971,0.4385182137569146
4.060538944,0.09484101865476763
1.289894597,0.42744449683671787
1.137936337,0.362189828062615
1.091643469,0.43363477160994457
1.838344304,0.4578430820849651
1.809168868,0.2997963040213224
1.800055386,1.0
0.39717564,1.0
2.515301417,0.31995780857892275
1.359278867,0.959312847826809
0.683571498,0.5569620745157424
2.399389246,0.2823107709692481
1.140994295,0.5038592949736218
1.013042928,0.574661120175739
3.224464323,0.22124424927051148
3.595629927,0.09697515553560562
0.872958817,1.0
1.975710384,0.42308471639659556
5.933682373,0.05124658917468136
1.903504001,0.3477817038394819
4.361041364,0.11804198507149587
2.416166349,0.4382202787514861
1.936554777,0.602582347468001
1.087876224,0.8599602723767934
1.025809364,0.649074751847213
3.878922214,0.07978333194547405
0.975252956,0.6503648169737077
0.473743668,0.889602736533787
1.319715401,0.718712938764393
3.276803679,0.1482499952006704
2.360049089,0.4150698931352021
1.380071764,0.7279911926487375
3.665139525,0.13296724171405555
1.963886313,0.3870382609318483
0.63935699,1.0
1.867618786,0.44649062915100085
2.098740756,0.6105414425187714
1.287626124,0.33222047793636944
4.911875181,0.039755080609113105
2.871912694,0.3344047384161324
1.52027027,0.9906664435232629
1.550910317,0.5500737925669889
1.259366539,0.9896615090012175
2.804984596,0.14823406341181863
2.343513759,0.4612388572116747
2.899451175,0.1796481747614137
1.808972504,0.6033709418805261
3.048780488,0.22881260999835426
1.800683018,0.4760133278654857
1.003485793,0.4348798527776689
1.496922992,0.5709615471260955
2.067985007,0.21651498306143363
1.695128076,0.6166583184068046
2.476396843,0.23632240157026152
0.940733772,0.9653547779055619
2.178649237,0.2690743895952123
2.41046832,0.9176336637412061
2.378804036,0.3059774081385663
5.223568742,0.07564812782050753
3.345454545,0.14676666208878542
1.587495421,1.0
1.662459208,0.541552737348959
2.468505277,0.3037158215543816
2.995088056,0.3985600331532721
1.843317972,0.6167621392303487
2.276521475,0.46288236008937417
1.468926554,0.6100355105904145
2.218583276,0.26171873450582084
0.946228139,0.5661034582061122
2.418745276,0.2141348794972042
0.554129725,0.5816489191724957
0.980941704,0.7724888183435846
2.030456853,0.5163611898440191
1.776514479,0.7291849022595582
2.559508574,0.3262181975001758
0.82907282,0.24569425055012276
0.945364454,1.0
1.879699248,0.8230109500115532
2.424912788,0.1731584112784969
4.5072731,0.05945276605000803
2.383979657,0.19805132413447143
1.401919551,0.6922397588685739
2.390890303,0.20151172197231218
3.344208809,0.1635507015523596
1.214256803,0.35008198476140795
1.678745445,0.3032403111034344
0.850503443,0.5267774967061969
1.686785093,0.5286087820581721
1.233322121,0.5705780947154446
1.727261238,0.3147075211513311
2.063819654,0.43157864383015326
1.578999309,0.4289203404637857
1.5913678,0.32961048860402364
1.225264964,0.7796335139702968
1.929969672,0.7421772123103779
1.784700251,0.5345173048639628
2.054877312,0.3010094540137811
3.730976927,0.13635227786076307
2.228722663,0.3442779705408803
3.930131004,0.10956482898655455
1.101928375,0.5241669785660759
2.252252252,0.6993614257740733
2.454991817,0.677337237724968
2.613999419,0.1730655286179015
0.672899844,0.7836034598111182
1.394077957,0.6054890340560408
6.158420047,0.031373807280657466
1.361161525,0.49672122212638925
1.122705059,0.5063120380639634
3.736391162,0.0772862443420734
2.893033879,0.2028322950308828
1.054447853,1.0
1.231686763,0.8177620930123922
0.978192071,0.8562092339154843
2.655721873,0.3770229225745029
2.496301775,0.1955888237834143
1.252435291,0.8320446450725547
3.160418483,0.12359217742100136
1.001048718,0.7136384273407756
0.787918582,0.6451288500069272
1.047220107,0.48758517096642906
1.378298468,0.2676395731364036
1.481408326,0.23340343892838802
1.190535245,0.8646812098231896
1.289063861,0.4743330897060439
1.254486532,0.4839820849143949
1.499583449,0.5889702140774941
3.748305288,0.1343556024592183
1.781147242,0.3083199761631727
1.63096662,0.8329915501585331
1.916320664,0.5307597343602221
2.210351814,0.5916612144019029
1.303073081,0.4238529396659298
2.748282324,0.4328752968494683
1.46607093,0.6029069664512444
1.280111719,0.7348308617481575
1.239396276,0.28439871197727246
2.14273941,0.3877738425784116
1.566477384,0.4730266037297296
0.759065659,0.531244409249889
2.504830745,0.4678929887738009
0.786983969,0.26090806618992196
1.332715262,0.3926204836844474
1.227517746,0.625558058179632
1.670669312,0.2560844810668061
1.18241084,0.4310492859815116
1.643272852,0.5355781707091684
2.006856761,0.5014364900410485
1.386399757,0.3173837135169532
1.919931736,0.5702987043114378
1.341938782,0.7970556388921931
1.297275721,1.0
2.271640363,0.5295854152489972
4.911591356,0.057034765091519016
1.389716101,1.0
2.009093793,0.7202194303138462
3.20855615,0.21014709871481366
0.961962403,0.6913460384797573
2.314814815,0.3286253792164438
2.006353453,0.41116529146046416
2.643171806,0.4047248218820187
1.201304273,0.5487452341367404
1.004486707,0.947267694342014
2.804936689,0.26773759486695164
1.132235694,0.692530128278847
2.902557015,0.2503281409247571
4.839764552,0.05561113924119632
3.842869342,0.1330143669368574
2.53629526,0.36703116312404427
1.098264133,0.5874003049881511
2.262648203,0.40615440664867697
1.081081081,0.7693301608104153
0.719605656,0.9487437373238412
3.958120531,0.15263298124977165
3.565551289,0.16449729967582713
1.354697062,0.5848424788945725
1.981103322,0.39083160193242394
3.805991998,0.11376769515980119
2.496099844,0.44554173471514624
2.61164795,0.30855734907481325
1.814248831,0.624384354630401
2.343781035,0.1743570361290829
2.155614863,0.7432579949039282
3.247426242,0.16764813917264348
1.598363276,0.3244250603831668
1.17709599,0.5693578650192765
2.722384809,0.23691251769763141
2.01793722,0.7160480838546572
1.889746774,0.45180991398024106
2.963996164,0.2699192062581342
2.484586362,0.3943423147734497
2.0,1.0
1.230390649,0.5787412320115322
2.247016891,0.4278213253563627
2.214930271,0.42197637968885315
5.290546401,0.027575994757791215
0.884153754,0.6131675569196127
3.517293359,0.15936999210517486
3.357582541,0.15808853465509676
1.712091065,0.360736821403918
1.59299084,0.7472873909779649
2.109797372,0.2845937874082012
2.279684752,0.3736558823663394
1.866135855,0.2787513235890306
1.479394153,0.7851378301003777
1.584786054,0.4549247509087575
3.098927294,0.1998015363546186
2.343397927,0.3996578313105945
1.267852482,0.3276594604184798
1.383641105,0.575427819470624
1.181465756,0.4866962954242693
0.800263616,0.44392538466295955
1.63407593,0.5403866261036528
2.078314676,0.3624706662729872
3.646005966,0.13536675712129023
1.122109566,0.5571175469933366
3.424085519,0.1724779720695919
1.349440946,0.749770570644925
1.074832207,0.350508842968481
1.930373427,0.43384077285501543
1.684191361,0.4210912982283259
4.295197189,0.1415097495300406
1.867083817,0.3581480987032727
1.275214468,0.49213913989871694
1.122912085,0.8740170828314325
3.349522693,0.19008026581012682
1.544885177,0.43728835977991437
1.125872551,1.0
2.48568032,0.44280263266640607
0.919985474,0.4616465273066207
3.058103976,0.19222278076616045
1.288201848,0.5069130576276383
2.823263693,0.23678209890124896
0.947383763,0.6261005303226498
2.237500509,0.2727281199153131
0.530691668,0.3594196945477366
2.185099034,0.5088873248211925
3.297220914,0.137198749382694
2.339622642,0.3444351295408092
2.327871788,0.4520152130450052
3.568961547,0.168098674043562
1.546681665,0.5552737719100452
3.273545659,0.1552426816231731
1.464647658,0.2600076164416089
2.106530244,0.45390118568496174
0.899137885,1.0
2.996761564,0.14388152677798874
3.318813524,0.21035883543208128
3.342175066,0.1284000789307167
2.769562972,0.1633387346814731
2.855200544,0.4994531321756545
0.760796599,1.0
2.568053416,0.3045573833471371
1.339320886,0.46414733816080406
4.967709886,0.04287953935509612
1.741991677,0.933604297211243
1.622924974,0.46218876839430145
2.568581116,0.5458023032602641
1.043129388,0.535977036252217
1.375370292,0.5762728756895589
1.034007353,0.6205344310981207
2.278827164,0.23921484399569684
7.925072046,0.004961932207689697
3.104468991,0.1713022729124488
1.556032739,0.313179801040834
3.192986254,0.16327495984967652
2.129169624,0.28662509598898733
1.813072251,0.6003460275363053
0.907715582,0.6009240769661153
1.698715771,0.622370308862498
0.858570091,0.43680589144118653
1.448152763,0.39152377519760434
2.378249824,0.258371504170906
0.748129676,0.9192850456468747
1.317605722,0.8216569242043809
1.74071618,0.7160334009053277
1.669449082,0.4426413307912745
0.767828007,0.5327353160276989
1.009884628,0.4733309021882618
2.756653992,0.3157444771029386
4.242081448,0.07541352217547717
0.838490717,0.24578756650634784
1.162667794,0.7247937472090917
1.681520094,0.3917220149826196
1.379416047,0.8182850652180814
0.969260593,0.5027268908952025
0.981643271,0.48425918566833576
3.159718683,0.22699269230574687
2.749439259,0.268622973473623
